,FR_FR,FR_BR,NS_FR,BR_FR,FR_NS,FR_BR,NS_FR,FR_BR,BR_NS,NS_NS,BR_BR,NS_FR,NS_FR,NS_NS,FR_FR,BR_BR,BR_NS,FR_FR,BR_FR,BR_BR,FR_BR,NS_BR,BR_BR,FR_FR,BR_FR,BR_FR,BR_NS,FR_BR,FR_BR,FR_FR,NS_BR,BR_FR,NS_BR,BR_BR,BR_FR,NS_BR,FR_FR,NS_NS,BR_BR,NS_NS,pval.Source1,padj.Source1,pval.Source2,padj.Source2,pval.Source3,padj.Source3
isogroup238861,3.79467459984073,4.06821451975019,4.21721514216644,3.86929791673338,3.84659639852161,3.52298192900904,4.0857584428423,3.73092009844049,3.37662919432242,3.87464572206217,3.93405181046151,3.96159898380209,4.29427889847796,4.5903314371443,3.9811521380215,3.79265228459776,4.27042835247614,3.78377355918256,3.6904842665655,4.36312352357193,3.98185531219999,3.59791480852148,3.84527402696737,3.63113076004525,3.57549827041257,3.82563771351031,3.76792703080194,4.13464932141342,3.69743195247757,3.77203864068582,3.62392274828807,4.22051750620405,3.96905217915833,4.14540328876482,3.90617861781645,4.0430241695548,4.40120582965675,3.77462758187641,3.32143002318041,4.27379807317813,0.264408595885672,0.776767336492278,0.203872601900335,0.96435690205107,0.911702379806238,0.969383576900906
isogroup265378,4.16180679846737,4.1196482861668,4.08216433870115,3.82880291925513,3.71169418946343,4.39881856607077,4.28384122890183,4.05775646246919,3.39356914099344,4.10404549983437,3.87828520251235,3.87334825143308,4.14992533082853,3.80293040351891,3.79724619329767,3.71439565118798,4.35280780674029,4.01702791293156,3.59820827942898,3.85368076682289,4.32692040996895,3.89185087695731,3.78682979940183,4.10892473089758,3.34492455454699,3.47165991053247,4.07400782277901,3.98882042746777,4.30557740068101,3.71040737084541,3.90240508541117,4.13980941460062,3.74711361291187,4.15599550035178,4.41585254829496,3.63693713325725,4.06653382325555,4.18303888160825,3.9484330138931,3.65171943646191,0.34082607676621,0.812221089637147,0.444102252968295,0.969114215997705,0.0642787733670873,0.422003294320902
isogroup39653,3.58907828797398,4.35856007971058,3.96922676506405,3.38574033874144,3.92439513840751,4.18598001613552,4.23421681121343,3.73881116687313,4.26850765365845,4.22600532525776,4.00894405910745,3.81464436754153,3.76960269535267,3.72886081662324,4.1635133822188,3.84210298198852,3.97234808932655,4.33076967947435,3.64590553631474,3.84783283075213,4.19686953274912,3.75221035495408,3.9230502877672,3.56039841022306,3.92404380292654,4.25284936231064,3.5174715627391,3.98299328332497,4.30059184278188,3.85324937693314,4.01306467392115,3.62327963884313,3.90190705211168,3.5772963099559,4.1460873947774,3.80240361944528,4.13785235695541,3.99254534635503,4.08124846376479,3.82796628835604,0.211082296143839,0.72274460064737,0.649939277757264,0.981328010568756,0.0643479490336631,0.422003294320902
isogroup53550,3.73875792989923,3.94206883099743,3.91642648948901,4.11952097944044,3.92861644029046,3.75401243820834,3.99349949365509,4.16453234975015,3.89221827551195,3.63987806484622,4.25490125636751,3.76345560916201,3.60330381249299,3.98767984799664,3.64797057324037,4.07840988242102,4.47823994715429,4.33414666507456,3.8450130436223,3.67002256481076,4.13507881022045,3.88979043322062,3.99396574252985,3.85959057696744,4.30285775887577,4.0847582660537,3.78095236262257,3.98684432500498,3.95092480742707,3.85756847720677,3.83853371790551,3.87626928221807,3.36621036605758,4.24480674400316,3.83458332572749,3.75133982271985,4.17779644647951,4.06062785132253,4.15058260806234,3.91754785531628,0.135460444429654,0.623060645883007,0.0252682111379016,0.718871996602739,0.459761125655226,0.814754961374073
isogroup194356,4.31244568524551,3.94477544031996,4.03116305514239,3.88347162870352,3.86288716576766,4.11556699400911,4.1483652847377,4.0593662835161,4.09790148792295,3.89151905675931,4.08105459009107,3.58865678503566,3.92906868924281,3.25640038607566,4.42241762991764,4.11669587462921,3.89531140234705,3.60950214962402,4.27659239127624,3.73677371822793,3.99840692924331,4.07368824990075,3.86156230532771,3.92910592853737,3.93177168176718,3.89317813003016,3.70346464308995,4.53935115957445,4.27185363495062,3.78869683728655,4.36759095302439,3.99013838454095,3.74912123410908,3.67580650892891,3.74975556358361,3.91355231915238,4.35064383112306,3.7148860661022,3.5387581272665,3.92185332097169,0.151521299350574,0.645022029297362,0.911617077724863,0.997528634787939,0.0893449948491578,0.485128630695535
isogroup264890,3.23798872790364,4.24449811823132,3.95865366694774,3.63988379100687,4.38077389004223,3.68787125875003,3.86834551236132,4.2522259656832,3.72449829087894,4.08626637496752,4.39991813707892,3.63172308421609,3.75911776889231,4.13971116500776,3.55157374494147,3.9926505042805,4.46341157563181,3.94899343043317,3.58193800764351,4.05001778556488,3.90215691702056,4.05556973579234,3.43614837243982,3.7748490331683,3.97305022822719,3.64916221877206,3.50372116387868,4.02735368295196,4.02455068960686,3.61044549980904,4.43709188371732,4.4263307581671,3.96513867055248,4.37220727567709,3.42552390752159,3.61989747281492,3.88490830252784,3.43850446214557,4.13533645639223,3.90012543599234,0.978344822146127,0.998226781334288,0.713276817069218,0.986148944605066,0.723036135403005,0.914953134306272
isogroup83405,4.25791469328425,3.49358025262582,3.85359398445794,3.76786639530123,4.39146805499491,3.40613263610508,3.98994665107655,3.80680009703692,3.73698292488401,4.22652149812158,4.00920270172992,4.42232195103067,4.10325931722672,4.47749426739105,2.61774896735785,4.0392291092174,3.97258034259242,3.95954127266737,4.09204191671036,3.90396277245517,3.66443725452706,4.06651380340753,4.11563410608641,4.41152630626447,3.5834936581406,3.83271821655716,4.25567696151386,3.74117867341382,3.34585720787859,4.43919856494947,4.12159145093913,4.27183330550924,3.74002315214298,4.78618044406334,3.82987537548582,3.50426407241319,3.84962180037134,3.70610441517822,4.26978507432328,3.32654608027677,0.433822587169862,0.857920794604687,0.572138394393374,0.977307124527496,0.152119384586947,0.590512627862237
isogroup115631,3.25886100179235,3.8198618672202,3.97487771859537,3.98238497804768,4.53890440855549,3.94619872054251,4.23951722549943,3.52167025360034,3.66267554729311,3.64198129712247,3.64747020837106,4.19777750254787,4.34164968258134,4.20694746227432,3.86572969365057,4.04382383460866,3.70653575949135,4.01687304230753,3.93502845096874,4.06547069175508,4.13711614877157,3.68717369458477,3.7101899049669,3.30470316736541,3.86770080100087,3.89141950870982,4.13881992179029,4.09606728168874,3.70985867140899,3.7866066699707,3.96162760591069,4.31933447669521,3.82965829475327,4.09197163311323,4.28970251537807,4.44767810429228,4.02656633388537,4.49440242037387,3.53634954359716,4.07717596098695,0.0689549188608245,0.486730800614143,0.171184835210477,0.96435690205107,0.580107652514464,0.871609646607736
isogroup261623,3.67470130926861,3.79712020058495,3.73887104887016,3.83300869925408,4.00208905727638,4.2676437023335,3.64051032252484,4.06212804658002,4.22182421837568,3.13588444296331,3.47902131342205,3.7695961831436,3.48436488204017,3.87231139764434,4.27956940109239,4.01054429559582,4.21867489056879,4.07134370341721,4.02216177935707,3.79990826913733,4.44577403578739,4.01881133073621,3.93411608132049,4.50985305326234,3.93455604040878,3.54381984973697,4.26567034914999,3.87741507075674,4.20146495414465,4.00071175222649,3.90685388255137,3.76344918098443,3.91363336881469,3.95812405796049,3.84226437522838,3.96533842622644,4.28768907076892,4.67423343116692,4.02433733430777,4.08233864307727,0.0125719697863017,0.259381323280431,0.478342695022756,0.969903891005366,0.045497161738151,0.345441413197072
isogroup215634,3.67589674949444,3.97086424069446,3.92373985937339,3.66243621267785,3.46494283454593,4.07871108674525,4.2885681699875,3.68016010153369,3.82692865062484,4.41117756329802,3.65406143963712,4.3589329063468,4.2344121502052,4.10757780660442,4.00019304475179,4.2201945992809,3.71375847377833,4.34064719584673,4.24577872862804,4.21113882498398,3.48945067053406,4.01974469250922,4.29662957036971,3.93297194686286,3.80872403221252,3.89670941574259,4.20673251418472,3.81706705164828,4.08520502237312,4.06548525952012,3.90785410518199,3.7645309983454,4.19526964016437,4.33533307586918,3.84347767752648,3.64241323374666,3.66452489377631,4.18834672871623,3.95436081742113,3.45432590385896,0.0711940706925698,0.496652206923562,0.423456772475787,0.967941046087167,0.260150856316001,0.726296651388058
isogroup263987,3.68509217170195,4.18983049091291,3.54031959330596,3.99531571425178,3.56364106243103,3.86691054805344,4.06076934165254,4.2310608198103,3.979455580604,3.74526454733026,4.15494527145079,3.7219028742384,4.20241415594083,4.26958210858499,4.00883022869272,3.90090075229129,4.22901465482957,4.26427186561072,3.85921485234342,3.92301546591573,3.68870826768122,4.64087805036174,3.80221798246952,4.28380050138401,3.8821594935926,3.73960733195933,3.8765979553621,4.47208625247669,3.96508040728505,4.19397528693717,3.9163855673711,3.70999717120193,4.2041332624434,3.7300687980431,4.23762814591215,3.92490677468473,4.51113702737432,4.13807522655323,3.81181920878386,3.46570692653773,0.580167506036459,0.914677968556025,0.309493431791753,0.96435690205107,0.0938574331317604,0.492972459630887
isogroup219046,3.66737036218067,4.29106874867098,3.36546557471423,3.82653619684162,4.23600973629291,4.07201863547991,3.76318594882677,3.74264923447686,4.21496514138844,4.1669637373145,4.25464104499501,3.76305477245168,4.22782871660329,4.04479702953528,3.92921769512138,4.21398585386886,3.79959170965044,4.1135023875789,4.05608111571032,3.66957407690465,4.32451654646886,3.8894074380638,3.70773566645824,3.64346521042798,4.43769801145562,3.88935196804474,3.61261217209739,3.80910490787474,3.65392370480584,3.62745078489081,4.22523662666011,4.43851900897386,3.36559067060952,3.83925715093237,4.15005567399765,4.00673756094466,3.94137407696921,3.71026997948071,4.08507039915129,3.99781857852694,0.61933435884478,0.917244199995939,0.241768307696401,0.96435690205107,0.491576230535643,0.825796842987434
isogroup173220,3.60995082517869,3.88038183266869,3.7476417453906,4.04210404072848,4.59533953992221,4.04406290435465,3.5083338287091,4.17889101433391,3.9084398042999,3.90412085299564,3.81933744657171,3.39818370665261,4.03231063359003,3.94299750939307,4.68552418733138,3.41662415093079,4.15391527000708,4.12756629227369,4.14528321039831,3.80832171626407,4.08250422308159,3.90512493509046,4.24961828671776,4.17744734901276,4.11501742684379,4.42173762458923,3.71652978068313,3.47516166832253,4.1318232863467,3.94310976363191,3.91537810595359,4.4898860145778,3.48772255545791,4.06947057439505,3.93687200792017,3.87309769258524,3.95476842359101,4.01227972023861,4.55593697523553,4.01528786727236,0.0161059478592022,0.270521926444348,0.019399790748616,0.698172860064224,0.855820357415129,0.960205013988046
isogroup182707,4.27415543488057,3.66354877745916,3.61064859056023,4.04121446768028,3.64515429751995,4.00074335843274,3.95277238473014,3.45373765737477,3.97736312229113,4.04865054573047,4.42700384637905,4.36470993499322,4.31562953268074,4.26791127326875,3.58470895078798,3.85761235221452,4.61035570507897,3.47983013360697,3.81112272955341,4.17186094891913,3.59444490967598,3.90410298105849,4.35564785602878,4.17651018299546,3.81544170455003,3.84977599825817,3.87435519646344,4.30063086479545,4.00716387811428,4.59298104640701,3.91438028504199,4.33009943861466,4.43908206871967,4.25596737309998,3.56935959942518,3.58714245705329,3.72177086689576,3.94474694969971,3.64181651094119,3.93383002598456,0.362206304016375,0.81396932607903,0.865574664820089,0.993274187810042,0.243478712317169,0.695999904731349
isogroup39829,3.87006848709263,3.81741792940637,3.91506038657003,3.97944660871382,4.17838681178917,4.11135772735395,3.69854089372717,4.21496214747379,4.2140849720972,3.638015491189,3.37501934680034,3.92132056401712,3.33948635101617,3.86427344747544,3.92816813323839,3.71125112300659,4.28128336619699,3.79362039638555,4.48898265719951,3.96028972155913,4.19971949519572,3.88834433411388,3.9258089312731,4.36644245258086,3.86438350573812,4.03726394891826,4.42450944995865,4.37465886658282,3.85743413789267,3.92579885844959,3.89898257979575,3.48424189704149,4.24934856131335,3.48130046180381,3.743419575429,3.4397922408932,3.70758294228524,3.99529129055304,4.21190237116675,4.28437330520993,0.0487395427855128,0.439060362603105,0.184416895341709,0.96435690205107,0.43976257155576,0.808216336341991
isogroup114324,4.23812448753499,4.0968720366761,3.62644291032249,4.18809859049737,4.08847596292242,3.6754461740061,3.79240684453443,3.96709249013749,4.84951236859509,3.99346271013526,4.48946295162885,4.1791366817213,4.13137098650773,4.07300021137679,4.65802407321516,3.95192651760218,4.01063224700237,3.42116560237121,4.11914263765432,4.13832074238765,4.09711500441835,3.78686089833722,3.81610067556875,3.8895455423806,3.83068657135411,3.49965800566265,3.89063792627643,4.35791230368203,4.1433679908956,3.9575001077586,4.20282687223849,3.72292072201009,4.01290178835584,3.69754907129078,4.03265896905499,4.16615298800952,3.96664048314374,4.1507532922578,3.97744481348319,4.10689011798447,0.531106175952185,0.893130525168237,0.80349417866184,0.992332500569804,0.671772203502725,0.905500921003409
isogroup223563,3.84347304424335,3.73735280505022,4.00737656459566,4.19414482968455,4.03218634938326,3.73535298537605,3.73649529316726,4.64199893246758,4.13049007408411,4.43850914548453,4.17457705043473,3.34730647997359,4.29640866874721,3.90196370770002,4.0885411946864,3.91760308371069,4.09968881682277,4.44388990588682,3.68271665174337,3.99516584976504,3.88067472382871,4.10475027254334,4.26947965214582,4.49182009287891,3.70072078679259,3.75870775740697,4.10907412813608,4.40695550041689,3.57496155269762,3.96477841888313,4.48098539871615,4.43019257196966,4.15931897216918,3.74693556721484,4.11651317199724,3.94293328699493,3.97264403594246,3.89846390847194,4.12270411813977,4.18709067274208,0.763579278951603,0.949787351792081,0.87114614286688,0.993551473366225,0.619059176797245,0.892813988647282
isogroup265277,4.1573575191124,3.65073599269328,3.44294054625971,3.52517509492285,4.056531305938,4.26005287420681,3.76068371607558,3.87311264823911,4.32493033661321,4.28771874448692,4.19544169755381,3.76065816968448,3.659317013561,3.79789266110882,4.4168325769446,3.66270897416251,3.97380628355178,4.2038138631458,4.13047396734246,4.20219349267233,3.83667586596707,4.12308396220652,3.45103344737573,4.41213248845703,4.09798615670021,3.77853565686203,4.19655048755837,4.37341816572877,4.36936538791292,3.62455124243819,3.70363009944452,3.48274692465667,3.82433729916334,3.87600893220774,3.91619868063137,3.80349636448871,3.42817873173963,3.85717045972485,4.27060652077434,3.73993285203248,0.0168033439650184,0.274213600287627,0.18469506566618,0.96435690205107,0.21635764367353,0.664975567673177
isogroup194676,3.88964246730395,3.88243905440761,3.46610737972278,4.55028434824004,4.07740025207509,3.82027772260246,3.84206782443619,3.37256662249497,4.04821331264901,3.98158127369274,4.47941198066488,4.4742022859477,4.07898763086625,4.17056485032009,4.34012420146705,4.46440180428264,3.62621398470017,3.97993031991257,3.76677825930084,3.55422312023739,4.34269128031628,3.55245913233345,3.87668626025753,3.94355170092348,4.36546551838219,3.79841128787621,3.63427765915742,3.69710982194981,4.09408788985862,3.94601660173377,3.91814030119812,4.10566817533181,4.00098886352354,4.16845270946265,3.85572824102839,3.97562286302648,4.36201136548322,3.80672785606489,4.16894151826561,4.30425964616955,0.997409269938886,0.999408755685216,0.506650177728777,0.969903891005366,0.483532267230751,0.824664899953345
isogroup243270,4.17100086108698,3.99686620969313,3.67768023287528,3.94201014816787,4.24780419011287,4.12243915307572,3.77524810373498,4.06717930208573,4.63060432628555,3.2573421414939,3.88867779250595,3.59651334346776,3.55342842364661,4.16486521843935,4.12287702906149,4.05197494636907,3.51134383997884,3.32329862555665,4.47029675585247,4.38300769275496,3.77048138117907,3.76877609832191,4.00609644549361,4.47054068018675,3.87770529440198,4.14007975407972,4.32827913469744,4.46855702377359,4.08889512152906,4.13100828527668,3.85033773248789,3.49849424584744,4.19974967952658,3.72620902980281,4.30003843736306,4.0636209319848,3.99403639510862,4.07259351021021,3.63902590559259,3.75762232971261,0.0201687158083192,0.291908546799073,0.0374257809717424,0.783656191554896,0.716364987487115,0.911637849750991
isogroup265103,4.38004722494463,4.052597360241,3.82352888497462,3.85256680909431,3.57664523222403,3.92340053550976,4.16971895714194,3.55023801978879,4.05786609015394,4.4302562560794,4.10489856174788,4.26021998964828,3.85115048958843,4.07144299253314,4.19349194016953,3.68969944539654,3.8334674473072,4.09024837666209,4.0397046205508,4.2286444769576,3.78861405012806,3.97951958033887,3.88667575918136,4.52797311163358,4.41856535762401,3.80736262797709,3.64537253789339,4.06733301742445,3.73352358382862,4.64732574857341,3.66534861704436,3.72128036630255,4.27810297009463,3.6513123651799,4.24941461611796,4.07729602417089,4.27047705223872,3.88931523854149,4.46596336227843,3.86493548975928,0.835624782666775,0.969513825279268,0.545145066157849,0.973481927238156,0.386821387470926,0.792348222881035
isogroup115766,4.01860945762465,3.88804932605308,3.62303112520706,4.00380529062209,4.20449257768893,4.24716199665607,4.16804180780199,3.62578412280608,3.77022601359078,3.98980532862595,4.43715914631081,4.17611907227825,3.99581904158233,4.22869078684015,4.29701381186357,3.82476795045388,3.92130453971654,4.31481003557358,4.26027517972284,3.98549139551735,4.16173824315382,4.03738691644971,4.14453935931102,4.01384719041247,3.89167558598426,3.86060836119719,3.96061261542307,3.63578159489193,4.17927502666135,3.73668860307209,4.38672213802341,3.95679914800063,3.68818948637628,4.32137981490141,4.43918647086555,3.88279437304376,4.04657789921637,4.1473280516696,3.56545531617491,3.58259071949618,0.891348855579108,0.975713184107744,0.854453983187385,0.992332500569804,0.964831424868042,0.99068477153092
isogroup264268,4.36295511946766,3.59919591577154,4.48982645511481,4.33124561975022,4.1288233933852,4.15829750761824,3.4253206098845,4.06370699599956,4.16412943220179,4.0423208573178,4.02156640570045,4.24395491851477,3.8335608713978,3.35218224759514,3.93797478879469,4.04901855454735,3.9865994703498,4.12124317271989,4.13947749711587,4.25570718396603,3.76641439701317,4.07803686166989,3.86634532360143,4.32652335250885,4.16156446173019,3.61036606696181,4.14525194139943,3.99473542772684,4.12590297733843,4.06619993972047,3.90853545441909,4.04646911573311,3.66743448179834,4.02997585630517,3.34541602956502,3.64305271983182,4.28890680723719,3.63978041805868,3.54420449792541,3.75339107799948,0.10598487795209,0.570950794129002,0.24044962114991,0.96435690205107,0.592591614968906,0.875766186900494
isogroup56051,4.40738261909995,3.62845015047558,3.28925949736657,4.25239520127908,4.24350938052527,4.74222540668656,4.19880257167422,4.61818341816652,3.66862718543469,3.46063846109684,3.81058217151448,3.71301566089272,3.77995897467203,4.30962421575311,4.47141614446648,3.85162134714434,3.98542637129115,4.16733550679537,3.80487771695608,3.96833131704843,3.84800491521638,4.1326535848524,3.46290017070051,4.11403621137618,3.9351902199298,3.33190718519347,4.14435733161133,3.93702555116728,4.59034061689084,3.46289124235864,4.18296793092778,4.04559176956947,4.12952964124587,3.67851237895682,3.92769550214663,3.70101191079967,4.32147808466059,4.18824220608512,3.34536812145343,3.75198845620501,0.0190197241956663,0.288551288511139,0.506994705736747,0.969903891005366,0.00115230535109909,0.0490850913473014
isogroup266270,4.13254113236731,4.00805461222783,3.82363923462575,3.55619866237502,3.81576522200186,3.92349174467658,3.90947434215105,4.02502417181009,4.35351066406963,4.06264425135019,3.67673737539915,3.84419472092072,3.5056716289375,3.82902662173797,4.57529705529972,3.95065314279139,4.00886314178706,3.93522519285442,3.95704380673516,4.08874013252265,4.09548611884123,3.78527810833842,3.95592221117783,4.57049503491784,3.82913549522185,4.1969506816535,4.10026939734158,3.63762084258459,4.29123998897906,4.41835655057815,3.98650684598486,3.84468571104029,4.2156444458094,3.82271354779106,4.17993537154764,4.07737311657655,3.92199371190396,4.31841383003833,4.56699150251472,4.02901682167925,0.0968962795483159,0.547817247133838,0.494286944846671,0.969903891005366,0.269730434812009,0.734224290064423
isogroup256210,4.07060566046522,4.00288568406542,3.99238366364372,4.13725635443931,3.28863505599301,3.91712130538132,4.0645066171917,4.01797094268999,4.05052922838824,4.36790008992503,3.96727867332128,4.25413822683406,3.79227490782785,4.57833835574385,4.29214471313447,3.63472386095398,4.23338929423814,3.92838750729632,4.22140367098493,4.4668056968603,3.86285852565354,3.38745277159026,4.30868741490996,4.06866362622594,4.11972911238023,3.74352530265453,3.95484086645033,3.89090774482467,3.72694834522658,3.65093104789545,3.7947188529616,4.33513626082432,4.27091518235595,4.20096098064772,3.76968703749393,3.82515474916252,3.82468635189765,4.14207594704996,4.10640079612424,3.76788827028844,0.315852299237398,0.800940565515713,0.563010056160813,0.977307124527496,0.0899262827630748,0.485128630695535
isogroup264666,4.00234228839974,4.16499823467977,3.45606055231252,3.93936669314669,3.86836344774057,4.49729975840479,3.70907997299107,4.00692073721654,3.49642481605911,3.73680943928857,4.31830813286035,4.02771226559681,3.55065663134243,3.74238541591621,3.65768186592177,4.01246959600959,3.8109209627734,4.60137314496399,4.02413132083518,4.02178936707799,4.07580202304797,4.18758327460094,4.00311822255547,3.93434709091528,3.81007521497497,3.94916925264925,3.70935152855051,3.21430014067457,4.41108720868997,4.12809892546694,3.84745430880709,3.99498690881086,3.75506533898287,3.96003249907286,3.75595739356634,4.06104067244979,4.47678251777667,4.54664156473253,4.09469641564267,4.22797731470199,0.120250790000842,0.59437002419678,0.946805464296958,0.998475708869581,0.102344374947372,0.505709749839482
isogroup179350,4.07338622849097,4.1548382814093,3.99514926773562,3.90143549921598,3.65552928443567,4.24521018919609,4.11736921782872,4.02080083721856,3.84394865473444,4.31309943421482,4.16181378263679,3.78546177446598,3.74076508372409,3.95088388186796,4.01576190750053,4.41305938234615,3.52671435893373,4.31277025484172,3.95333278071532,4.03488556915933,3.78374213677382,4.14760889682401,3.88220128095548,4.01139904050351,3.53624589673197,4.35407728927107,3.95796282714333,3.56040253195019,4.05728426082642,4.01766490698179,3.43047798047929,3.89856407760916,3.85377214864444,4.10874854272163,4.17527219784079,4.28287460465444,3.73008237572611,4.3142809352951,4.65742507532423,4.37340634793693,0.662917569497122,0.928085996829967,0.889949225640968,0.99516763533631,0.534293273870023,0.852143959744962
isogroup45223,3.60266956676918,3.99445332282139,4.03561043931756,3.77980204591329,3.79508142292566,3.76166615215377,4.24531106263676,3.60685783928508,4.22362133146526,4.11070135315933,3.73541763222942,3.87926784166831,4.19590576383009,3.67123164954358,4.17547530019837,3.85275548541298,3.71482519166747,4.3001855285117,4.02374252403735,3.61279899151332,3.4904589745683,4.28849743123961,3.46468685422649,3.99674953126147,3.99606002827218,4.22264787130473,4.58285899485223,4.38305801644287,4.08601233705013,3.71750822620695,3.71544380468005,4.36651383129849,4.31950222277957,4.03015391685137,3.45701624290952,4.01460565003086,4.35449063570966,4.4528707903075,4.02631727867089,3.45538405828367,0.633138066465791,0.921893187322087,0.517209702575846,0.969903891005366,0.8759512915156,0.962365734113462
isogroup270632,5.00934570435367,3.19546917703626,4.35592395615376,4.36070785994785,4.22172976057994,3.17426872064638,3.80601272689092,3.85485228959931,4.56839006520126,4.27341851486534,4.18167945158281,3.85846908260699,3.70295884403833,4.2943194791788,4.09547552525306,3.96352001766512,4.39583283489816,3.89431976083592,3.52407067189548,4.05317127900025,4.04093252303353,4.27088223266556,4.38279206141898,4.40690440479668,4.19420910063619,4.61388102110077,4.4666011416427,3.78881863678027,3.63872954371098,3.67630947385415,3.53232233681592,4.2235987973464,4.57206825703691,3.52090374398285,4.04833997948174,3.55168922085591,4.06128711103668,4.53201509142046,3.84170305159093,4.39403276512138,0.706432018228056,0.93813786105161,0.444149492077652,0.969114215997705,0.232311575334023,0.684308053949321
isogroup232654,3.7645951916209,4.17589803014935,4.50350822752264,4.14104569921832,4.08405480192069,4.3170153915105,4.16717368416329,4.02225303645554,3.84561446573781,4.19236242422078,4.10209494363805,4.08765039998868,4.12755897821563,3.89059324083295,3.95463505518525,4.38565831508819,4.16422249110608,4.27152599651038,4.15292081810723,4.1809752324108,3.94628683766078,4.03644488121345,4.14358693275372,3.67111452380804,4.37121728052402,3.91256615491551,3.95957662425849,3.70415937637712,3.8326027276906,3.88380690725993,3.73244858515295,4.16009764289051,3.17657731263645,3.89873022290164,3.3680489991051,4.35967416209916,3.68035165771481,4.1463753525403,3.97276486362021,4.02583492623855,0.330338289127862,0.805532612670449,0.962748854922208,0.999387609517581,0.311164981503167,0.751432949550879
isogroup42604,4.38511739282269,4.01207203352458,3.31984058170876,4.23348311248534,4.37457800701355,4.17901269875333,3.97071860819324,4.43476603593841,4.2476742234652,4.06858580921876,4.28680936861354,4.09513823078248,4.00246200161902,4.33264192660172,4.44878526157653,3.74173125765239,3.53996518054264,4.27899774021561,3.73110177072591,4.18856236541871,4.10145386245093,3.11671317846344,3.66553570083196,3.8937827237902,3.83489611760287,3.69678898370496,3.81809004587343,4.27152583173428,3.79039030487233,3.82054721656144,4.34898171288526,3.96388302081039,4.08835472342968,4.21095056494171,4.18597135524661,4.08232487697609,4.05291734867956,4.47527248759845,4.11970145645032,4.03531341134371,0.168326101551067,0.665736699301545,0.825147117562276,0.992332500569804,0.0824820741304847,0.466891955118455
isogroup42922,4.07753891548738,4.32804729462445,4.0534581848647,4.49112722253259,4.08692010285638,4.01218937043696,3.79092596113006,3.70143331377644,3.84866118159729,4.0626336878005,3.9748296324898,4.21962002303612,3.79903064018137,4.01447513741615,3.51762670447771,4.38794318714546,3.73877555394166,4.09031409855069,3.91376897207713,3.9336852028389,3.61092254532051,4.15171218459762,4.14642065007792,3.95318501648289,4.32765517601546,4.46712270133545,4.10025510583653,3.70701556847664,3.08588767432922,4.68897497892468,3.98650472557015,4.16268892221184,3.85865688883509,4.17582128707262,4.24946563604148,4.03152824618057,3.92199982108993,4.14921064402498,3.90194408761004,4.10519344816291,0.584452590519688,0.914677968556025,0.303461614318884,0.96435690205107,0.0936821768124899,0.492972459630887
isogroup235373,3.70301911242094,3.67772954545022,3.94851774481932,3.74640415010046,3.89414974228021,3.62366545074038,3.79644935864454,4.14280544216146,4.77570594963039,4.77421916649777,4.44475263903239,4.30487713326472,3.95549578225835,4.42394222459574,3.68421689572047,4.2725699440189,4.09664934759836,3.34701533280131,3.51501401608102,4.27772394525782,3.19773538637872,3.64668358811857,4.32126041773385,4.13916967639393,4.0772363369427,4.24407090887042,3.73715298366539,4.40487334413282,3.68521290716298,4.21074305878706,3.93313699682198,3.72697924609919,4.75286108203427,3.97974841677486,4.3223048969585,4.25224715472804,4.1312444440287,4.09417321657055,4.24659136341611,3.95564766764579,0.0470270532980989,0.432312888353838,0.879470140746504,0.994156322956533,0.0464457520141932,0.348951068797734
isogroup117295,3.63497696135325,4.40413502177794,3.63599790115769,3.91513494616741,4.27272393039368,4.06347787906805,3.73856701669389,3.63918393398549,4.252371996127,3.85176493683994,3.84418391466941,4.00623103258837,3.91120441837179,3.47199937000766,3.83514231095842,3.79141752212294,4.25250748872284,4.40657837150893,3.96605444136069,4.23788208237343,4.47566875122736,4.21468948982945,4.03281639385282,4.25239841290047,3.83990721406246,3.76068630773219,4.04397703207439,4.64142381823837,4.02766418460246,3.67110629693953,4.05326590771565,4.39164977411434,4.22630057752133,4.27402140221888,4.04267478777799,4.25597366634629,4.17243595132245,4.03553944428154,4.47580809306277,3.96109261127268,0.113815411906171,0.586005505807929,0.289815464441513,0.96435690205107,0.535633346125405,0.852143959744962
isogroup237336,4.29068696546102,4.3490720097923,4.1104646931249,3.96105525876156,3.96266221189113,4.21623774847044,4.26649106107218,3.63345425519115,3.85432910750346,4.13569723743561,3.76245901378496,4.18218502048977,4.0916712187557,3.89863853092784,4.08520544355948,4.13994635835088,4.24670337890036,4.09498153234989,3.78004144521214,3.34580274638294,4.16904591796941,3.85819662073787,4.26612685714498,4.02084894348567,4.07656327809662,4.43572475343803,4.40312103209122,4.31667069844205,4.3641571656797,4.02735831454906,3.59815005542878,3.90771651444145,3.78266105952536,4.08325761259256,4.25482638571156,3.60587115773835,3.96978133603411,4.15427187858082,3.90764061391561,3.78291595537458,0.100835613468434,0.557557206274965,0.456028029813108,0.969114215997705,0.309097683465584,0.751432949550879
